company_fyi,ticker,confidence,status,period,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,ticker_edgar,ticker_yfinance,yf_name,cik,ai_mentioned,ai_evidence,listing_region,benchmark_index,event_study_usable,exclusion_reason
Sweetgreen,SG,MEDIUM,READY,pre_genai,2022-08-09,,,,Food,United States,https://www.cnbc.com/2022/08/09/sweetgreen-stock-plummets-after-salad-chain-cuts-forecast-announces-layoffs.html,yfinance_only,,SG,"Sweetgreen, Inc.",,0,,US,^GSPC,False,insufficient_pre_event_history
Shopify,SHOP,MEDIUM,READY,pre_genai,2020-08-14,,30.0,,Retail,Canada,https://betakit.com/shopify-cuts-office-staff-amid-remote-work-shift/,yfinance_only,,SHOP,Shopify Inc.,,0,,US,^GSPC,True,
Shopify,SHOP,MEDIUM,READY,pre_genai,2022-07-06,,50.0,,Retail,Canada,https://www.theglobeandmail.com/business/article-shopify-compensation-hiring-plans/,yfinance_only,,SHOP,Shopify Inc.,,0,,US,^GSPC,True,
Shopify,SHOP,MEDIUM,READY,post_genai,2023-05-04,,2300.0,20%,Retail,Canada,https://www.cbc.ca/news/business/shopify-layoffs-1.6831842,yfinance_only,,SHOP,Shopify Inc.,,0,,US,^GSPC,True,
Shopify,SHOP,MEDIUM,READY,post_genai,2025-11-26,,,,Retail,Canada,https://www.thecanadianpressnews.ca/business/shopify-lays-off-staff-to-keep-team-fast-sharp-and-focused/article_2b3b4e8c-4531-5e36-a0ad-b02a9f8e6b6a.html,yfinance_only,,SHOP,Shopify Inc.,,0,,US,^GSPC,True,
Sinch,SINCH.ST,MEDIUM,READY,pre_genai,2022-10-12,,150.0,,Other,Sweden,https://uk.finance.yahoo.com/news/sinch-provides-further-details-cost-050000622.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAADRwGUBG5kbOJSYKYLt0IB4O8FbUDo9ttkFRgcUELO6Gf8q-smbnt44fBnI2cQFSmYc-4WiXRXdWx6qJdy54DTsJ-irN2alA4VstuV5lfL5PxPrE0vqlEnbbUVGbcRKu_XA3zO7BBQ2GLIT4onEZtoyXzlECwxiIa5kcgNBN3ih4,yfinance_only,,SINCH.ST,Sinch AB,,0,,INTL,^MSCI,True,
SiriusXM,SIRI,MEDIUM,READY,post_genai,2023-03-06,,475.0,8%,Media,United States,https://variety.com/2023/digital/news/siriusxm-layoffs-465-employees-1235543907/,yfinance_only,,SIRI,SiriusXM Holdings Inc.,,0,,US,^GSPC,True,
SiriusXM,SIRI,MEDIUM,READY,post_genai,2024-02-12,,160.0,3%,Media,United States,https://variety.com/2024/digital/news/siriusxm-layoffs-160-employees-1235908020/,yfinance_only,,SIRI,SiriusXM Holdings Inc.,,0,,US,^GSPC,True,
Skillz,SKLZ,MEDIUM,READY,pre_genai,2022-05-20,,70.0,10%,Consumer,United States,https://techcrunch.com/2022/05/20/startup-tech-layoff-may-week-3/,yfinance_only,,SKLZ,Skillz Inc.,,0,,US,^GSPC,True,
Selina,SLNAF,MEDIUM,READY,post_genai,2023-06-27,,350.0,,Travel,United Kingdom,https://www.calcalistech.com/ctechnews/article/hjprald00n,yfinance_only,,SLNAF,Selina Hospitality PLC,,0,,US,^GSPC,False,insufficient_pre_event_history
NuScale Power,SMR,MEDIUM,READY,post_genai,2024-01-08,,154.0,28%,Energy,United States,https://www.oregonlive.com/business/2024/01/oregon-nuclear-power-company-nuscale-acknowledges-layoffs-says-154-workers-lost-their-jobs.html,yfinance_only,,SMR,NuScale Power Corporation,,0,,US,^GSPC,True,
Similarweb,SMWB,MEDIUM,READY,pre_genai,2022-11-16,,120.0,10%,Other,United States,https://en.globes.co.il/en/article-similarweb-cuts-10-of-workforce-1001430060,yfinance_only,,SMWB,Similarweb Ltd.,,0,,US,^GSPC,True,
Snap,SNAP,HIGH,READY,pre_genai,2022-08-31,2022-08-31,1280.0,20%,Consumer,United States,https://www.theverge.com/2022/8/30/23329301/snap-layoffs-20-percent-employees-snapchat,EDGAR_exact,SNAP,SNAP,Snap Inc.,1564408.0,0,,US,^GSPC,True,
Snap,SNAP,HIGH,READY,post_genai,2023-09-27,2022-08-31,170.0,,Consumer,United States,https://newsroom.snap.com/ar-enterprise-strategic-review,EDGAR_exact,SNAP,SNAP,Snap Inc.,1564408.0,0,,US,^GSPC,True,
Snowflake,SNOW,MEDIUM,READY,post_genai,2026-03-19,,,,Data,United States,https://www.businessinsider.com/snowflake-layoffs-strategy-ai-growth-2026-3,yfinance_only,,SNOW,Snowflake Inc.,,0,,US,^GSPC,False,insufficient_post_event_data
Synopsys,SNPS,MEDIUM,READY,post_genai,2023-01-27,,100.0,,Other,United States,https://www.eastbaytimes.com/2023/01/27/synopsys-mountain-view-sunnyvale-job-layoff-tech-facebook-google/,yfinance_only,,SNPS,"Synopsys, Inc.",,0,,US,^GSPC,True,
Synopsys,SNPS,MEDIUM,READY,post_genai,2025-11-12,,2000.0,10%,Other,United States,https://www.reuters.com/business/world-at-work/synopsys-cut-about-10-its-workforce-2025-11-12/,yfinance_only,,SNPS,"Synopsys, Inc.",,0,,US,^GSPC,True,
SoFi,SOFI,MEDIUM,READY,post_genai,2023-01-30,,,,Finance,United States,https://www.americanbanker.com/news/sofis-bank-charter-drives-positive-outlook-though-layoffs-hit-tech-unit,yfinance_only,,SOFI,"SoFi Technologies, Inc.",,0,,US,^GSPC,True,
SoFi,SOFI,MEDIUM,READY,post_genai,2024-01-10,,,4%,Finance,United States,https://twitter.com/SoFiIR/status/1745100766681960696,yfinance_only,,SOFI,"SoFi Technologies, Inc.",,0,,US,^GSPC,True,
Sonder,SONDQ,MEDIUM,READY,pre_genai,2022-06-08,2024-02-20,250.0,21%,Travel,United States,Internal memo,EDGAR_exact,,SONDQ,Sonder Holdings Inc.,1819395.0,0,,US,^GSPC,False,insufficient_pre_event_history
Sonder,SONDQ,MEDIUM,READY,post_genai,2023-03-01,2024-02-20,100.0,14%,Travel,United States,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001819395/000181939523000010/son-20230301.htm,EDGAR_exact,,SONDQ,Sonder Holdings Inc.,1819395.0,0,,US,^GSPC,True,
Sonder,SONDQ,MEDIUM,READY,post_genai,2024-02-15,2024-02-20,106.0,17%,Travel,United States,https://www.sec.gov/ixviewer/ix.html?doc=/Archives/edgar/data/1819395/000181939524000007/son-20240215.htm,EDGAR_exact,,SONDQ,Sonder Holdings Inc.,1819395.0,0,,US,^GSPC,True,
Sonder,SONDQ,MEDIUM,READY,post_genai,2025-04-14,2024-02-20,,,Travel,United States,https://skift.com/2025/04/14/sonder-announces-50-million-in-layoffs-and-spending-cuts-ahead-of-marriott-integration/,EDGAR_exact,,SONDQ,Sonder Holdings Inc.,1819395.0,0,,US,^GSPC,True,
Sonder,SONDQ,MEDIUM,READY,post_genai,2025-11-10,2024-02-20,,100%,Travel,United States,https://skift.com/2025/11/10/sonder-shuts-down-after-marriott-termination-marking-the-end-of-a-hospitality-experiment/,EDGAR_exact,,SONDQ,Sonder Holdings Inc.,1819395.0,0,,US,^GSPC,True,
Sonos,SONO,HIGH,READY,pre_genai,2020-06-24,2025-02-24,174.0,12%,Consumer,United States,https://www.cnbc.com/2020/06/24/sonos-says-its-cutting-12percent-of-global-employees-because-of-covid-19.html,EDGAR_exact,SONO,SONO,"Sonos, Inc.",1314727.0,0,,US,^GSPC,True,
Sonos,SONO,HIGH,READY,post_genai,2023-06-14,2025-02-24,130.0,7%,Consumer,United States,https://www.cnbc.com/2023/06/14/sonos-layoffs-company-cuts-7percent-or-about-130-employees.html,EDGAR_exact,SONO,SONO,"Sonos, Inc.",1314727.0,0,,US,^GSPC,True,
Sonos,SONO,HIGH,READY,post_genai,2024-08-14,2025-02-24,100.0,6%,Consumer,United States,https://www.theverge.com/2024/8/14/24220357/sonos-layoffs-august-2024-app,EDGAR_exact,SONO,SONO,"Sonos, Inc.",1314727.0,0,,US,^GSPC,True,
SoundHound,SOUN,MEDIUM,READY,pre_genai,2022-11-10,,45.0,10%,Other,United States,https://techcrunch.com/2022/11/10/soundhound-layoffs/,yfinance_only,,SOUN,"SoundHound AI, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,False,insufficient_pre_event_history
Volta,SPEL.PA,NONE,NO_TICKER,pre_genai,2022-09-28,,,10%,Transportation,United States,https://investors.voltacharging.com/news/news-details/2022/Volta-Realigns-Organization-to-Reduce-Costs-and-Drive-Strategic-Priorities/default.aspx,yfinance_only,,SPEL.PA,FONCIERE VOLTA,,0,,INTL,^FCHI,False,wrong_ticker_match_fonciere_volta
Spotify,SPOT,MEDIUM,READY,pre_genai,2022-10-06,,,,Media,Sweden,https://techcrunch.com/2022/10/06/spotify-cancels-11-original-podcasts-lays-off-under-5-of-staff/,yfinance_only,,SPOT,Spotify Technology S.A.,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Spotify,SPOT,MEDIUM,READY,post_genai,2023-12-04,,1500.0,17%,Media,Sweden,https://www.cnbc.com/2023/12/04/spotify-to-lay-off-17percent-of-employees-ceo-daniel-ek-says.html,yfinance_only,,SPOT,Spotify Technology S.A.,,0,,US,^GSPC,True,
Spotify,SPOT,MEDIUM,READY,post_genai,2024-07-15,,40.0,,Media,Sweden,https://adage.com/article/digital-marketing-ad-tech-news/spotify-focus-smaller-clients-programmatic-ad-tech-includes-40-layoffs/2569771,yfinance_only,,SPOT,Spotify Technology S.A.,,0,,US,^GSPC,True,
Spotify,SPOT,MEDIUM,READY,post_genai,2026-03-23,,15.0,,Media,Sweden,https://variety.com/2026/digital/news/spotify-podcast-layoffs-the-ringer-spotify-studios-1236697019/,yfinance_only,,SPOT,Spotify Technology S.A.,,0,,US,^GSPC,False,insufficient_post_event_data
Sprout Social,SPT,MEDIUM,READY,post_genai,2024-11-25,,,,Marketing,United States,https://docs.google.com/spreadsheets/d/18Grpra9ciB9dWzWJ2W0ao8WjCrm_t5foqFt6Ebb6aUo/edit?gid=1610497511#gid=1610497511,yfinance_only,,SPT,"Sprout Social, Inc",,0,,US,^GSPC,True,
Sportradar,SRAD,MEDIUM,READY,post_genai,2023-11-02,,,10%,Data,Switzerland,https://www.sportspromedia.com/news/sportradar-job-cuts-sports-data/?zephr_sso_ott=VfONzi,yfinance_only,,SRAD,Sportradar Group AG,,0,,US,^GSPC,True,
Starry,SSEA,MEDIUM,READY,pre_genai,2022-10-20,2023-01-18,,50%,Other,United States,https://investors.starry.com/news/news-details/2022/Starry-Announces-Strong-Third-Quarter-2022-Operational-Results-Takes-Cost-Cutting-Measures-to-Conserve-Capital-as-It-Explores-Strategic-Options/default.aspx,EDGAR_exact,,SSEA,Starry Sea Acquisition Corp,1884697.0,0,,US,^GSPC,False,event_date_too_far_from_trading
Stem,STEM,MEDIUM,READY,post_genai,2025-04-29,,,27%,Energy,United States,https://seekingalpha.com/news/4437501-stem-announces-27-percent-workforce-reduction-with-30m-savings-target-for-2025,yfinance_only,,STEM,"Stem, Inc.",,0,[FALSE_POSITIVE_IRRELEVANT] [WEAK] .... Subscribe to Newsletters Sign Up Seeking Alpha's Disclaimer: This article was automatically generated by an AI tool based on content available on the Seeking Alpha website...,US,^GSPC,True,
Stone,STNE,MEDIUM,READY,pre_genai,2020-05-12,,1300.0,20%,Finance,Brazil,https://www.reuters.com/article/us-stoneco-layoff/brazilian-card-processor-stoneco-lays-off-20-of-workforce-1300-employees-idUSKBN22O31N,yfinance_only,,STNE,StoneCo Ltd.,,0,,US,^GSPC,True,
Stone,STNE,MEDIUM,READY,post_genai,2026-03-13,,400.0,3%,Finance,Brazil,https://jovempan.com.br/noticias/economia/stone-faz-demissao-em-massa-e-desliga-cerca-de-400-funcionarios.html,yfinance_only,,STNE,StoneCo Ltd.,,0,,US,^GSPC,False,insufficient_post_event_data
Storytel,STORY-B.ST,MEDIUM,READY,pre_genai,2022-03-17,,100.0,10%,Media,Sweden,https://www.svt.se/kultur/storytel-pausar-planen-om-varldsherravalde-pa-ljudboksmarknaden,yfinance_only,,STORY-B.ST,Storytel AB ser. B,,0,,INTL,^MSCI,True,
Storytel,STORY-B.ST,MEDIUM,READY,post_genai,2024-01-24,,80.0,13%,Media,Sweden,https://investors.storytel.com/en/storytel-sharpens-focus-on-profitability-on-the-back-of-strong-q4-2023-earnings-and-upgrades-mid-term-financial-targets-announces-efficiency-initiative-and-write-downs/,yfinance_only,,STORY-B.ST,Storytel AB ser. B,,0,,INTL,^MSCI,True,
Seagate,STX,HIGH,READY,pre_genai,2022-10-26,2022-10-26,3000.0,8%,Hardware,United States,https://www.cnbc.com/2022/10/26/seagate-will-cut-3000-employees-in-latest-sign-of-major-pc-and-cloud-slowdown.html,EDGAR_exact,STX,STX,Seagate Technology Holdings PLC,1137789.0,0,,US,^GSPC,True,
SWVL,SWVL,MEDIUM,READY,pre_genai,2022-05-30,,400.0,32%,Transportation,United Arab Emirates,https://techcrunch.com/2022/05/30/swvl-plans-to-lay-off-32-of-its-team-two-months-after-going-public/,yfinance_only,,SWVL,Swvl Holdings Corp,,1,"[WEAK] ...ave contributed to its overall growth, it will need to make reductions on roles automated by investments in its engineering and product and support functions teams. “The...",US,^GSPC,True,
Synlogic,SYBX,HIGH,READY,pre_genai,2022-12-01,2024-08-08,,25%,Healthcare,United States,https://www.fiercebiotech.com/biotech/sqz-ceo-exits-biotech-axes-60-staff-synlogic-succumbs-layoff-pressure,EDGAR_exact,SYBX,0A8U.L,SYNLOGIC INC SYNLOGIC ORD SHS,1527599.0,0,,US,^GSPC,True,
TaskUs,TASK,MEDIUM,READY,pre_genai,2022-06-21,,52.0,0%,Support,United States,Internal memo,yfinance_only,,TASK,"TaskUs, Inc.",,0,,US,^GSPC,False,insufficient_pre_event_history
TaskUs,TASK,MEDIUM,READY,post_genai,2023-02-22,,186.0,,Support,United States,https://www.expressnews.com/business/article/taskus-layoff-186-employees-san-antonio-17798813.php,yfinance_only,,TASK,"TaskUs, Inc.",,0,,US,^GSPC,True,
Taboola,TBLA,MEDIUM,READY,pre_genai,2022-09-13,,100.0,6%,Marketing,United States,https://www.calcalistech.com/ctechnews/article/hybe11icxs,yfinance_only,,TBLA,Taboola.com Ltd.,,0,,US,^GSPC,True,
Teradata,TDC,MEDIUM,READY,post_genai,2024-08-06,,,13%,Data,United States,https://www.marketwatch.com/story/teradata-slides-13-after-2q-revenue-falls-guidance-cut-243b01c6,yfinance_only,,TDC,Teradata Corporation,,0,,US,^GSPC,True,
Teladoc Health,TDOC,HIGH,READY,post_genai,2023-01-18,2023-01-18,300.0,6%,Healthcare,United States,https://digitalhealth.modernhealthcare.com/finance/teladoc-health-layoffs-staff-cut-jason-gorevic,EDGAR_exact,TDOC,TDOC,"Teladoc Health, Inc.",1477449.0,0,,US,^GSPC,True,
ThredUp,TDUP,MEDIUM,READY,pre_genai,2022-08-15,,,15%,Retail,United States,https://www.retaildive.com/news/thredup-lays-off-15-of-its-corporate-workforce-as-q2-losses-widen/629766/,yfinance_only,,TDUP,ThredUp Inc.,,0,,US,^GSPC,True,
Atlassian,TEAM,MEDIUM,READY,post_genai,2023-03-06,,500.0,5%,Other,Australia,https://www.cnbc.com/2023/03/06/atlassian-cuts-5percent-of-headcount-as-it-focuses-on-high-priority-areas.html,yfinance_only,,TEAM,Atlassian Corporation,,0,,US,^GSPC,True,
Atlassian,TEAM,MEDIUM,READY,post_genai,2025-07-30,,150.0,,Other,Australia,https://au.finance.yahoo.com/news/atlassian-billionaire-spruiks-ai-as-ceo-fires-150-workers-over-video-in-scary-digital-revolution-052623412.html,yfinance_only,,TEAM,Atlassian Corporation,,0,,US,^GSPC,True,
Atlassian,TEAM,MEDIUM,READY,post_genai,2026-03-11,,1600.0,10%,Other,Australia,https://au.finance.yahoo.com/news/atlassian-lay-off-1-600-212610757.html?guccounter=1,yfinance_only,,TEAM,Atlassian Corporation,,1,"[WEAK] ...lassian ​have an opportunity to make their business more efficient ​by adopting AI tools, especially within ​their product development. By reorganizing that way they ca...",US,^GSPC,False,insufficient_post_event_data
Tenable,TENB,MEDIUM,READY,post_genai,2024-02-07,,,5%,Security,United States,https://bnnbreaking.com/finance-nav/tenable-reveals-strong-q4-2023-financial-performance-and-strategy-optimization,yfinance_only,,TENB,"Tenable Holdings, Inc.",,0,,US,^GSPC,True,
Tempo Automation,TMPOQ,HIGH,READY,post_genai,2023-07-13,2023-07-17,62.0,,Other,United States,https://investors.tempoautomation.com/static-files/f021231f-65a6-4ae2-8680-3bc48a51a028,EDGAR_exact,TMPOQ,TMPOQ,"Tempo Automation Holdings, Inc.",1813658.0,0,,US,^GSPC,False,insufficient_pre_event_history
TomTom,TOM2.AS,MEDIUM,READY,pre_genai,2022-06-01,,500.0,10%,Transportation,Netherlands,https://www.businessinsider.com/tomtom-gps-navigation-tech-layoffs-employees-maps-unit-2022-6,yfinance_only,,TOM2.AS,TOMTOM,,0,,INTL,^AEX,True,
TomTom,TOM2.AS,MEDIUM,READY,post_genai,2023-12-12,,45.0,,Transportation,Poland,https://businessinsider.com.pl/wiadomosci/tomtom-oglosil-zwolnienia-grupowe-wszystko-przez-sztuczna-inteligencje/czlqpyz,yfinance_only,,TOM2.AS,TOMTOM,,0,"[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...w odpowiedzialnych za tworzenie map, których pracę w dużej mierze miały przejąć automaty. Teraz do Wojewódzkiego Urzędu Pracy w Łodzi wpłynęło zgłoszenie zwolnienia 45...",INTL,^AEX,True,
TomTom,TOM2.AS,MEDIUM,READY,post_genai,2025-06-30,,300.0,10%,Other,Netherlands,https://www.tomtom.com/newsroom/press-releases/earnings-other/29121/tomtom-advances-its-product-led-strategy-and-realigns-its-organization/,yfinance_only,,TOM2.AS,TOMTOM,,0,,INTL,^AEX,True,
Toast,TOST,HIGH,READY,post_genai,2024-02-15,2024-02-15,550.0,10%,Food,United States,https://www.bloomberg.com/news/articles/2024-02-15/toast-layoffs-to-impact-hundreds-at-restaurant-tech-company?embedded-checkout=true,EDGAR_exact,TOST,TOST,"Toast, Inc.",1650164.0,0,,US,^GSPC,True,
LendingTree,TREE,HIGH,READY,pre_genai,2022-11-03,2023-03-29,200.0,,Finance,United States,https://investors.lendingtree.com/static-files/b06a0e39-53f1-480a-867f-230222a6a84c,EDGAR_exact,TREE,TREE,"LendingTree, Inc.",1434621.0,0,,US,^GSPC,True,
TripAdvisor,TRIP,MEDIUM,READY,pre_genai,2020-04-28,,900.0,25%,Travel,United States,https://layoffs.fyi/2020/04/30/tripadvisor-laid-off-900-employees/,yfinance_only,,TRIP,"TripAdvisor, Inc.",,0,,US,^GSPC,True,
TripAdvisor,TRIP,MEDIUM,READY,post_genai,2023-08-02,,,,Travel,United States,https://ir.tripadvisor.com/static-files/d6752890-85a0-4764-a90e-f6213480c7e1,yfinance_only,,TRIP,"TripAdvisor, Inc.",,0,,US,^GSPC,True,
TripAdvisor,TRIP,MEDIUM,READY,post_genai,2025-02-04,,75.0,,Travel,United States,https://skift.com/2025/02/04/tripadvisor-fires-more-than-150-employees-and-contractors-scoop/,yfinance_only,,TRIP,"TripAdvisor, Inc.",,0,,US,^GSPC,True,
TripAdvisor,TRIP,MEDIUM,READY,post_genai,2025-11-05,,,20%,Travel,United States,https://skift.com/2025/11/05/layoffs-hit-20-of-tripadvisor-viator-and-administrative-staff-scoop/,yfinance_only,,TRIP,"TripAdvisor, Inc.",,0,,US,^GSPC,True,
Maven,TRLFF,MEDIUM,READY,pre_genai,2020-03-30,,31.0,9%,Media,United States,https://www.businesswire.com/news/home/20200330005734/en/Maven-Announces-Broad-Cost-Containment-Initiative-Including-9,yfinance_only,,TRLFF,MAVEN BRANDS INC,,0,,US,^GSPC,True,illiquid_many_zero_returns;
TrueCar,TRUE,MEDIUM,DELISTED,pre_genai,2020-05-28,2023-08-01,219.0,30%,Transportation,United States,https://labusinessjournal.com/news/2020/jun/01/truecar-lays-30-staff/,EDGAR_exact,TRUE,,,1327318.0,0,,US,^GSPC,False,
TrueCar,TRUE,MEDIUM,DELISTED,post_genai,2023-06-14,2023-08-01,102.0,24%,Transportation,United States,https://techcrunch.com/2023/06/14/truecar-lays-off-102-employees-taps-new-ceo-amid-restructure/,EDGAR_exact,TRUE,,,1327318.0,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,False,
TrueCar,TRUE,MEDIUM,DELISTED,post_genai,2026-02-24,2023-08-01,100.0,30%,Transportation,United States,https://aimgroup.com/2026/02/24/truecar-cuts-30-of-staff/,EDGAR_exact,TRUE,,,1327318.0,0,,US,^GSPC,False,
Tesla,TSLA,MEDIUM,READY,pre_genai,2022-06-03,,,10%,Transportation,United States,https://www.cnbc.com/2022/06/03/heres-the-email-elon-musk-sent-all-tesla-employees-10percent-job-cuts.html,yfinance_only,,TSLA,"Tesla, Inc.",,0,,US,^GSPC,True,
Tesla,TSLA,MEDIUM,READY,post_genai,2024-04-15,,14000.0,10%,Transportation,United States,https://www.nytimes.com/2024/04/15/business/tesla-layoff-elon-musk.html,yfinance_only,,TSLA,"Tesla, Inc.",,0,,US,^GSPC,True,
TuSimple,TSPH,MEDIUM,READY,pre_genai,2022-12-21,2023-12-04,350.0,25%,Transportation,United States,https://techcrunch.com/2022/12/21/self-driving-truck-company-tusimple-to-lay-off-25-of-workforce/,EDGAR_exact,TSPH,,,1823593.0,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,False,event_date_too_far_from_trading
TuSimple,TSPH,MEDIUM,READY,post_genai,2023-12-04,2023-12-04,150.0,,Transportation,United States,https://www.morningstar.com/news/marketwatch/20231204801/autonomous-truck-company-tusimple-to-wind-down-us-operations-slash-jobs,EDGAR_exact,TSPH,,,1823593.0,0,,US,^GSPC,False,event_date_too_far_from_trading
The Trade Desk,TTD,MEDIUM,READY,post_genai,2025-12-17,,,,Marketing,United States,https://www.adexchanger.com/platforms/the-trade-desk-lays-off-staff-one-year-after-its-last-major-reorg/,yfinance_only,,TTD,"The Trade Desk, Inc.",,0,,US,^GSPC,True,
TechTarget,TTGT,HIGH,READY,pre_genai,2022-12-08,2024-02-07,60.0,5%,Marketing,United States,https://www.marketwatch.com/story/techtarget-focuses-on-restructuring-plan-cutting-60-positions-271670628385,EDGAR_exact,TTGT,TTGT,"TechTarget, Inc.",1293282.0,0,,US,^GSPC,True,
Take-Two Interactive,TTWO,MEDIUM,READY,post_genai,2023-03-07,,,,Consumer,United States,https://www.gamespot.com/articles/gta-parent-company-confirms-layoffs-primarily-impacting-non-development-positions/1100-6512117/,yfinance_only,,TTWO,"Take-Two Interactive Software, ",,0,,US,^GSPC,True,
Take-Two,TTWO,MEDIUM,READY,post_genai,2024-04-16,,579.0,5%,Consumer,United States,https://www.ign.com/articles/take-two-announces-layoffs-while-canceling-multiple-in-development-projects,yfinance_only,,TTWO,"Take-Two Interactive Software, ",,0,,US,^GSPC,True,
